Participant ID,Reaction Time,Correct,Congruency,Social/Non-Social,Block,Block Number
966025,562.27,1,incongruent,Non-Social,First,3
966025,540.5,1,congruent,Non-Social,First,3
966025,346.395,1,congruent,Non-Social,First,3
966025,797.655,1,congruent,Non-Social,First,3
966025,480.21,1,congruent,Non-Social,Second,4
966025,445.595,1,congruent,Non-Social,Second,4
966025,495.43,1,incongruent,Non-Social,Second,4
966025,349.625,1,congruent,Non-Social,Second,4
966025,371.125,1,congruent,Non-Social,Second,4
966025,400.79,1,congruent,Non-Social,Second,4
966025,450.69,0,incongruent,Non-Social,Second,4
966025,626.955,1,incongruent,Non-Social,Second,4
966025,503.7300001,1,incongruent,Non-Social,Second,4
966025,475.2,1,congruent,Non-Social,Second,4
966025,407.375,1,congruent,Non-Social,Second,4
966025,448.155,1,congruent,Non-Social,Second,4
966025,642.545,1,incongruent,Non-Social,Second,4
966025,1067.055,1,incongruent,Non-Social,Second,4
966025,641.6,1,congruent,Non-Social,Second,4
966025,422.47,1,congruent,Non-Social,Second,4
966025,636.265,1,congruent,Non-Social,Second,4
966025,934.935,1,congruent,Non-Social,Second,4
966025,1141.35,1,incongruent,Non-Social,Second,4
966025,605.545,1,incongruent,Non-Social,Second,4
966025,729.325,1,incongruent,Non-Social,Second,4
966025,394.87,1,incongruent,Non-Social,Second,4
966025,325.15,1,congruent,Non-Social,Second,4
966025,400.475,1,congruent,Non-Social,Second,4
966025,516.44,1,congruent,Non-Social,Second,4
966025,451.895,1,congruent,Non-Social,Second,4
966025,420.07,0,congruent,Non-Social,Second,4
966025,829.18,1,congruent,Non-Social,Second,4
966025,487.475,1,congruent,Non-Social,Second,4
966025,529.7,1,incongruent,Non-Social,Second,4
966025,475.025,1,congruent,Non-Social,Second,4
966025,511.585,1,incongruent,Non-Social,Second,4
966025,1181.655,1,incongruent,Non-Social,Second,4
966025,1087.585,1,incongruent,Non-Social,Second,4
966025,724.34,1,incongruent,Non-Social,Second,4
966025,387.475,1,incongruent,Non-Social,Second,4
966025,481.215,1,congruent,Non-Social,Second,4
966025,387.675,1,incongruent,Non-Social,Second,4
966025,534.86,1,incongruent,Non-Social,Second,4
966025,471.56,1,incongruent,Non-Social,Second,4
966025,476.89,1,incongruent,Non-Social,Second,4
966025,393.82,1,incongruent,Non-Social,Second,4
966025,363.48,1,incongruent,Non-Social,Second,4
966025,469.19,1,congruent,Non-Social,Second,4
966025,350.265,1,incongruent,Non-Social,Second,4
966025,334.91,1,congruent,Non-Social,Second,4
966025,476.405,1,congruent,Non-Social,Second,4
966025,513.35,1,incongruent,Non-Social,Second,4
966025,668.08,1,congruent,Non-Social,Second,4
966025,436.91,1,congruent,Non-Social,Second,4
966025,503.79,1,congruent,Non-Social,Second,4
966025,930.45,1,incongruent,Non-Social,Second,4
966025,423.155,1,congruent,Non-Social,Second,4
966025,623.7,1,incongruent,Non-Social,Second,4
966025,763.24,1,incongruent,Non-Social,Second,4
966025,450.185,1,congruent,Non-Social,Second,4
966025,324.045,1,congruent,Non-Social,Second,4
966025,626.6,1,incongruent,Non-Social,Second,4
966025,578.285,1,incongruent,Non-Social,Second,4
966025,408.73,1,incongruent,Non-Social,Second,4
966025,503.215,1,incongruent,Non-Social,Second,4
966025,472.42,1,incongruent,Non-Social,Second,4
966025,340.04,1,incongruent,Non-Social,Second,4
966025,550.265,1,congruent,Non-Social,Second,4
966025,585.235,1,incongruent,Non-Social,Second,4
966025,597.21,1,incongruent,Non-Social,Second,4
966025,722.86,1,incongruent,Non-Social,Second,4
966025,516.42,1,incongruent,Non-Social,Second,4
966025,651.53,1,incongruent,Non-Social,Second,4
966025,560.4,1,incongruent,Non-Social,Second,4
966025,386.995,1,congruent,Non-Social,Second,4
966025,572.855,1,congruent,Non-Social,Second,4
966025,600.04,1,incongruent,Non-Social,Second,4
966025,551.985,1,congruent,Non-Social,Second,4
966025,378.88,1,congruent,Non-Social,Second,4
966025,431.955,1,congruent,Non-Social,Second,4
966025,471.58,1,congruent,Non-Social,Second,4
966025,421.955,1,congruent,Non-Social,Second,4
966025,599.895,1,incongruent,Non-Social,Second,4
966025,483.525,1,congruent,Non-Social,Second,4
966025,458.695,1,congruent,Non-Social,Second,4
966025,717.36,1,incongruent,Non-Social,Second,4
966025,404.895,1,incongruent,Non-Social,Second,4
966025,847.995,1,incongruent,Non-Social,Second,4
966025,524.405,1,congruent,Non-Social,Second,4
966025,438.225,1,congruent,Non-Social,Second,4
966025,575.635,1,incongruent,Non-Social,Second,4
966025,607.465,1,congruent,Non-Social,Second,4
966025,330.685,0,incongruent,Non-Social,Second,4
966025,767.99,1,congruent,Non-Social,Second,4
966025,487.94,1,congruent,Non-Social,Second,4
966330,1471.315,1,incongruent,Non-Social,First,1
966330,472.365,1,incongruent,Non-Social,First,1
966330,394.245,1,congruent,Non-Social,First,1
966330,432.135,1,incongruent,Non-Social,First,1
966330,405.145,1,congruent,Non-Social,First,1
966330,443.195,1,incongruent,Non-Social,First,1
966330,415.775,1,incongruent,Non-Social,First,1
966330,456.9,1,incongruent,Non-Social,First,1
966330,417.08,1,congruent,Non-Social,First,1
966330,434.13,1,incongruent,Non-Social,First,1
966330,462.975,1,incongruent,Non-Social,First,1
966330,399.925,1,congruent,Non-Social,First,1
966330,394.5,1,congruent,Non-Social,First,1
966330,386,1,congruent,Non-Social,First,1
966330,333.3,1,congruent,Non-Social,First,1
966330,392.775,1,congruent,Non-Social,First,1
966330,395.22,1,incongruent,Non-Social,First,1
966330,347.665,1,congruent,Non-Social,First,1
966330,374.685,1,incongruent,Non-Social,First,1
966330,405.675,1,congruent,Non-Social,First,1
966330,354.12,1,congruent,Non-Social,First,1
966330,379.41,1,congruent,Non-Social,First,1
966330,347.08,1,congruent,Non-Social,First,1
966330,365.335,0,incongruent,Non-Social,First,1
966330,554.39,1,incongruent,Non-Social,First,1
966330,409.95,1,incongruent,Non-Social,First,1
966330,360.46,1,incongruent,Non-Social,First,1
966330,423.165,1,incongruent,Non-Social,First,1
966330,400.33,1,incongruent,Non-Social,First,1
966330,300.05,1,congruent,Non-Social,First,1
966330,408.05,1,congruent,Non-Social,First,1
966330,286.525,1,incongruent,Non-Social,First,1
966330,385.995,1,incongruent,Non-Social,First,1
966330,438.305,1,incongruent,Non-Social,First,1
966330,402.35,1,incongruent,Non-Social,First,1
966330,404.115,1,congruent,Non-Social,First,1
966330,386.235,1,incongruent,Non-Social,First,1
966330,386.4,1,incongruent,Non-Social,First,1
966330,396.155,1,incongruent,Non-Social,First,1
966330,427.1,1,congruent,Non-Social,First,1
966330,379.93,1,congruent,Non-Social,First,1
966330,392.14,1,incongruent,Non-Social,First,1
966330,390.16,1,incongruent,Non-Social,First,1
966330,366.71,1,incongruent,Non-Social,First,1
966330,494.675,1,incongruent,Non-Social,First,1
966330,380.295,1,congruent,Non-Social,First,1
966330,351.89,1,congruent,Non-Social,First,1
966330,374.905,1,congruent,Non-Social,First,1
966330,427.6,1,congruent,Non-Social,First,1
966330,415.5,1,incongruent,Non-Social,First,1
966330,418.07,1,incongruent,Non-Social,First,1
966330,396.025,1,incongruent,Non-Social,First,1
966330,466.185,1,incongruent,Non-Social,First,1
966330,415.625,1,incongruent,Non-Social,First,1
966330,435.85,1,congruent,Non-Social,First,1
966330,405.775,1,congruent,Non-Social,First,1
966330,367.925,1,congruent,Non-Social,First,1
966330,348.17,1,congruent,Non-Social,First,1
966330,377.06,1,incongruent,Non-Social,First,1
966330,380.9,1,congruent,Non-Social,First,1
966330,397.195,1,incongruent,Non-Social,First,1
966330,389.82,1,congruent,Non-Social,First,1
966330,401.775,1,congruent,Non-Social,First,1
966330,397.08,1,congruent,Non-Social,First,1
966330,394.965,1,incongruent,Non-Social,First,1
966330,370.955,1,congruent,Non-Social,First,1
966330,358.245,1,congruent,Non-Social,First,1
966330,400.705,1,congruent,Non-Social,First,1
966330,397.94,0,incongruent,Non-Social,First,1
966330,365.99,1,incongruent,Non-Social,First,1
966330,362.835,1,congruent,Non-Social,First,1
966330,393.95,1,congruent,Non-Social,First,1
966330,412.73,1,incongruent,Non-Social,First,1
966330,375.94,1,incongruent,Non-Social,First,1
966330,355.875,1,congruent,Non-Social,First,1
966330,434.83,1,incongruent,Non-Social,First,1
966330,394.985,1,incongruent,Non-Social,First,1
966330,395.545,1,congruent,Non-Social,First,1
966330,409.805,1,congruent,Non-Social,First,1
966330,413.33,1,incongruent,Non-Social,First,1
966330,381.435,1,incongruent,Non-Social,First,1
966330,378.26,1,congruent,Non-Social,First,1
966330,366.985,1,congruent,Non-Social,First,1
966330,541.53,1,congruent,Non-Social,First,1
966330,440.485,1,incongruent,Non-Social,First,1
966330,383.62,1,congruent,Non-Social,First,1
966330,443.235,1,incongruent,Non-Social,First,1
966330,399.89,1,congruent,Non-Social,First,1
966330,427.78,1,incongruent,Non-Social,First,1
966330,371.9,1,congruent,Non-Social,First,1
966330,462.925,1,congruent,Non-Social,First,1
966330,405.655,1,congruent,Non-Social,First,1
966330,1030.565,1,congruent,Non-Social,Second,2
966330,404.755,1,incongruent,Non-Social,Second,2
966330,457.965,1,incongruent,Non-Social,Second,2
966330,395.105,1,incongruent,Non-Social,Second,2
966330,404.735,1,congruent,Non-Social,Second,2
966330,423.345,1,incongruent,Non-Social,Second,2
966330,432.465,1,incongruent,Non-Social,Second,2
966330,377.235,1,congruent,Non-Social,Second,2
966330,392.81,1,incongruent,Non-Social,Second,2
966330,391.8,1,incongruent,Non-Social,Second,2
966330,391.93,1,incongruent,Non-Social,Second,2
966330,356.215,1,incongruent,Non-Social,Second,2
966330,483.92,1,congruent,Non-Social,Second,2
966330,379.305,1,congruent,Non-Social,Second,2
966330,396.08,1,incongruent,Non-Social,Second,2
966330,389.52,1,congruent,Non-Social,Second,2
966330,369.66,1,congruent,Non-Social,Second,2
966330,382.12,1,congruent,Non-Social,Second,2
966330,359.695,1,congruent,Non-Social,Second,2
966330,382.37,1,congruent,Non-Social,Second,2
966330,383.55,1,congruent,Non-Social,Second,2
966330,447.705,0,incongruent,Non-Social,Second,2
966330,448.155,1,congruent,Non-Social,Second,2
966330,426.66,1,incongruent,Non-Social,Second,2
966330,366.79,1,incongruent,Non-Social,Second,2
966330,349.455,1,congruent,Non-Social,Second,2
966330,395.865,1,incongruent,Non-Social,Second,2
966330,394.6849999,1,incongruent,Non-Social,Second,2
966330,343.72,1,incongruent,Non-Social,Second,2
966330,382.62,1,incongruent,Non-Social,Second,2
966330,389.79,1,congruent,Non-Social,Second,2
966330,357.395,1,incongruent,Non-Social,Second,2
966330,435.055,1,incongruent,Non-Social,Second,2
966330,445.585,1,incongruent,Non-Social,Second,2
966330,392.61,1,incongruent,Non-Social,Second,2
966330,343.645,1,incongruent,Non-Social,Second,2
966330,385.425,1,congruent,Non-Social,Second,2
966330,369.26,1,congruent,Non-Social,Second,2
966330,379.665,1,congruent,Non-Social,Second,2
966330,393.715,1,incongruent,Non-Social,Second,2
966330,362.85,1,congruent,Non-Social,Second,2
966330,395.16,1,congruent,Non-Social,Second,2
966330,355.33,1,congruent,Non-Social,Second,2
966330,410.43,1,incongruent,Non-Social,Second,2
966330,408.745,1,congruent,Non-Social,Second,2
966330,363.93,1,congruent,Non-Social,Second,2
966330,408.79,1,congruent,Non-Social,Second,2
966330,356.675,1,incongruent,Non-Social,Second,2
966330,411.43,1,incongruent,Non-Social,Second,2
966330,407.39,1,congruent,Non-Social,Second,2
966330,405.23,1,congruent,Non-Social,Second,2
966330,354.055,1,congruent,Non-Social,Second,2
966330,374.135,1,incongruent,Non-Social,Second,2
966330,407.26,1,congruent,Non-Social,Second,2
966330,416.25,1,congruent,Non-Social,Second,2
966330,363.025,1,congruent,Non-Social,Second,2
966330,461.405,1,incongruent,Non-Social,Second,2
966330,350.315,1,incongruent,Non-Social,Second,2
966330,383.51,1,congruent,Non-Social,Second,2
966330,366.425,1,incongruent,Non-Social,Second,2
966330,533.775,1,congruent,Non-Social,Second,2
966330,315.8,1,congruent,Non-Social,Second,2
966330,396.015,1,congruent,Non-Social,Second,2
966330,349.55,1,congruent,Non-Social,Second,2
966330,412.48,1,incongruent,Non-Social,Second,2
966330,364.4350001,1,congruent,Non-Social,Second,2
966330,409.295,1,incongruent,Non-Social,Second,2
966330,390.37,1,incongruent,Non-Social,Second,2
966330,408.145,1,incongruent,Non-Social,Second,2
966330,314.22,1,congruent,Non-Social,Second,2
966330,339.755,1,congruent,Non-Social,Second,2
966330,352.205,1,congruent,Non-Social,Second,2
966330,371.675,1,incongruent,Non-Social,Second,2
966330,344.16,1,incongruent,Non-Social,Second,2
966330,345.7900001,1,incongruent,Non-Social,Second,2
966330,326.525,1,congruent,Non-Social,Second,2
966330,379.835,1,incongruent,Non-Social,Second,2
966330,323.98,1,congruent,Non-Social,Second,2
966330,367.08,1,incongruent,Non-Social,Second,2
966330,315.77,1,incongruent,Non-Social,Second,2
966330,389.28,1,congruent,Non-Social,Second,2
966330,324.73,0,incongruent,Non-Social,Second,2
966330,421.455,1,incongruent,Non-Social,Second,2
966330,386.855,1,congruent,Non-Social,Second,2
966330,337.85,1,congruent,Non-Social,Second,2
966330,443.09,1,incongruent,Non-Social,Second,2
966330,359.44,1,incongruent,Non-Social,Second,2
966330,368.91,1,incongruent,Non-Social,Second,2
966330,336.965,1,congruent,Non-Social,Second,2
966330,420.39,1,incongruent,Non-Social,Second,2
966330,357.34,1,congruent,Non-Social,Second,2
966330,367.485,1,congruent,Non-Social,Second,2
966330,1030.77,1,congruent,Social,First,3
966330,405.87,1,incongruent,Social,First,3
966330,343.505,1,incongruent,Social,First,3
966330,340.605,1,congruent,Social,First,3
966330,408.775,1,incongruent,Social,First,3
966330,370.02,1,incongruent,Social,First,3
966330,310.825,1,incongruent,Social,First,3
966330,327.9,1,incongruent,Social,First,3
966330,384.61,1,incongruent,Social,First,3
966330,369.105,1,congruent,Social,First,3
966330,360.8,1,congruent,Social,First,3
966330,345.69,1,incongruent,Social,First,3
966330,357.545,1,incongruent,Social,First,3
966330,407.24,1,incongruent,Social,First,3
966330,369.79,1,incongruent,Social,First,3
966330,401.89,1,congruent,Social,First,3
966330,352.41,1,congruent,Social,First,3
966330,377.555,1,congruent,Social,First,3
966330,400.595,1,incongruent,Social,First,3
966330,432.215,1,congruent,Social,First,3
966330,380.545,1,congruent,Social,First,3
966330,383.325,1,incongruent,Social,First,3
966330,361.455,1,congruent,Social,First,3
966330,342.725,1,congruent,Social,First,3
966330,376.975,1,congruent,Social,First,3
966330,387.975,1,incongruent,Social,First,3
966330,403.47,1,congruent,Social,First,3
966330,461.66,1,congruent,Social,First,3
966330,401.735,1,congruent,Social,First,3
966330,452.94,1,incongruent,Social,First,3
966330,394.935,1,congruent,Social,First,3
966330,373.005,1,congruent,Social,First,3
966330,395.835,1,incongruent,Social,First,3
966330,450.95,1,congruent,Social,First,3
966330,385.385,1,congruent,Social,First,3
966330,366.655,1,congruent,Social,First,3
966330,499.18,1,incongruent,Social,First,3
966330,390.075,1,congruent,Social,First,3
966330,339.615,1,incongruent,Social,First,3
966330,379.515,1,congruent,Social,First,3
966330,426.03,1,incongruent,Social,First,3
966330,380.105,1,incongruent,Social,First,3
966330,396.975,1,congruent,Social,First,3
966330,419.02,1,incongruent,Social,First,3
966330,391.245,0,incongruent,Social,First,3
966330,436.705,1,congruent,Social,First,3
966330,316.475,1,congruent,Social,First,3
966330,471.505,1,incongruent,Social,First,3
966330,385.925,1,congruent,Social,First,3
966330,387.585,1,incongruent,Social,First,3
966330,404.875,1,incongruent,Social,First,3
966330,410.96,1,incongruent,Social,First,3
966330,313.745,1,congruent,Social,First,3
966330,340.705,1,congruent,Social,First,3
966330,401.69,1,incongruent,Social,First,3
966330,520.235,1,congruent,Social,First,3
966330,346.485,1,congruent,Social,First,3
966330,362.235,0,incongruent,Social,First,3
966330,631.275,1,incongruent,Social,First,3
966330,369.955,1,incongruent,Social,First,3
966330,399.505,1,congruent,Social,First,3
966330,369.3,1,congruent,Social,First,3
966330,374.055,1,congruent,Social,First,3
966330,459.385,1,congruent,Social,First,3
966330,325.785,1,congruent,Social,First,3
966330,343.685,1,congruent,Social,First,3
966330,393.835,1,congruent,Social,First,3
966330,411.72,1,incongruent,Social,First,3
